Platform	Name	Entity	Last IP address	Device type	Device model	CPU model	Total RAM [bytes]	Hard disks	OS version and architecture	DXS - Web browsing (DXS - Web browsing)	DXS - Business apps (DXS - Business apps)	DXS - Device (DXS - Device)	DXS - Productivity (DXS - Productivity)	Device (sentiment) (DXS - User sentiments)	Web browsing (sentiment) (DXS - User sentiments)	Business apps (sentiment) (DXS - User sentiments)	Productivity (sentiment) (DXS - User sentiments)	Security (sentiment) (DXS - User sentiments)	Employee Satisfaction (DXS - User sentiments)	DXS - Security (DXS - Security)	OS name
Windows	GZBLCDEGREEF-D2	Goal Zero (UT)	10.83.106.162	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	17179869184	LITEON (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			9.73875		10	10	10	10	10		10	Windows 10
Windows	GZBLCDEGREEF-L1	-	10.72.1.88	laptop	Latitude E7440	Intel Core i5-4300U CPU @ 1.90GHz	17179869184	Micron (119.2GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.50444	8.92459	4.62423	9.37337	10	10	10	10	10		0	Windows 10
Windows	GZBLCHADE-L2	-	97.117.140.26	laptop	Latitude 7490	Intel Core i5-8350U CPU @ 1.70GHz	17179869184	Micron (238.5GB, 100% S.M.A.R.T.), Western Digital (1.8TB)	Windows 10 Enterprise 1709 (64 bits)	3.33333	7.13748	9.40145	6.62181	10	10	10	10	10		7	Windows 10
Windows	GZBLDBRUUN-D1	Goal Zero (UT)	10.83.106.179	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	17179869184	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	9.09031	8.68356	9.75215	7.8162	10	10	10	10	10		8.8	Windows 10
Windows	GZBLDFINNERT-L2	-	97.117.99.118	laptop	Latitude E7450	Intel Core i5-5200U CPU @ 2.20GHz	17179869184	SK hynix SC210 mSATA 256GB (238.5GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	5	9.54645	6.56044	10	10	10	10	10		10	Windows 10
Windows	GZBLDGRAYSON-L1	VPN (TX)	10.72.0.30	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)	4.90467	9.14898	5.87596	9.5886	10	10	10	10	10		9.7	Windows 10
Windows	GZBLDJOHNSON-L1	-	97.117.4.101	laptop	Latitude E7240	Intel Core i5-4310U CPU @ 2.00GHz	4294967296	SK hynix SH920 mSATA 128GB (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)												Windows 10
Windows	GZBLDROSNER-L1	VPN (TX)	10.72.0.33	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)	3.33333	9.16908	9.5033	8.0576	10	10	10	10	10		7	Windows 10
Windows	GZBLESANDOVA-D1	Goal Zero (UT)	10.83.109.139	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.80417	8.70625	9.21165	3.92857	10	10	10	10	10		10	Windows 10
Windows	GZBLESCOTT-L2	-	73.3.68.226	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)		10	9.54395	7.53934	10	10	10	10	10		10	Windows 10
Windows	GZBLESOLORZA-D1	Goal Zero (UT)	10.83.109.137	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	12884901888	LITEON (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.56647	8.70599	9.6093	9.51225	10	10	10	10	10		10	Windows 10
Windows	GZBLFACTORY-D1	Goal Zero (UT)	10.83.106.194	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	KINGSTON SA400S37480G (447.1GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	8.98077	8.50037	9.7528	9.23077	10	10	10	10	10		8.8	Windows 10
Windows	GZBLFLEE-D1	Goal Zero (UT)	10.83.109.132	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.7053		7	8.69841	10	10	10	10	10		10	Windows 10
Windows	GZBLFLEE-L1	-	10.72.1.38	laptop	Latitude E6540	Intel Core i5-4310M CPU @ 2.70GHz	12884901888	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	5	9.1345	9.6583	7.64719	10	10	10	10	10		10	Windows 10
Windows	GZBLFLEE-L2	-	107.191.0.226	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)		10	10		10	10	10	10	10		10	Windows 10
Windows	GZBLHADAMSON-D1	Goal Zero (UT)	10.83.106.156	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	9.16025		0	9.30204	10	10	10	10	10		8.5	Windows 10
Windows	GZBLHJOHNSON-D1	Goal Zero (UT)	10.83.109.130	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)			9.62295		10	10	10	10	10		10	Windows 10
Windows	GZBLHJOHNSON-L2	-	10.72.1.91	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1709 (64 bits)	3.33333	9.10938	0	8.06139	10	10	10	10	10		7.9	Windows 10
Windows	GZBLINTL-D1	Goal Zero (UT)	10.83.106.184	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	8589934592	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)			9.33768	6.66667	10	10	10	10	10		10	Windows 10
Windows	GZBLJBEGAY-L2	-	74.81.227.123	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	SanDisk Ultra Fit USB Device (114.6GB), Toshiba (238.5GB), SanDisk Ultra Fit USB Device (0B)	Windows 10 Enterprise 1809 (64 bits)	6.59122	10	0	9.18087	10	10	10	10	10		0	Windows 10
Windows	GZBLJBERG-L1	-	73.52.151.78	laptop	Latitude 7490	Intel Core i5-8350U CPU @ 1.70GHz	8589934592	SanDisk X600 M.2 2280 SATA 256GB (238.5GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	5.95612	10	0	9.32257	10	10	10	10	10		9.1	Windows 10
Windows	GZBLJDENSLEY-D1	Goal Zero (UT)	10.83.106.186	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.32033	8.69309	9.73225	9.34062	10	10	10	10	10		6.2	Windows 10
Windows	GZBLJJACOBSE-D2	Goal Zero (UT)	10.83.106.167	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	8.9404	8.70625	9.7949	8.80375	10	10	10	10	10		5.8	Windows 10
Windows	GZBLJMALMAN-L1	VPN (TX)	10.99.89.54	laptop	Latitude E7450	Intel Core i5-5200U CPU @ 2.20GHz	8589934592	KINGSTON SMS200S3120G (111.8GB, 70% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.99149	10	0	8.73572	10	10	10	10	10		0	Windows 10
Windows	GZBLJPRESTON-D1	Goal Zero (UT)	10.83.106.199	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	17179869184	SanDisk SDSSDA240G (223.6GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)			9.6482	9.46429	10	10	10	10	10		10	Windows 10
Windows	GZBLJPRESTON-L2	-	67.182.233.57	laptop	Latitude E7450	Intel Core i5-5200U CPU @ 2.20GHz	17179869184	SK hynix SC210 mSATA 256GB (238.5GB, 70% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	4.94027	8.902	3.24335	4.59459	10	10	10	10	10		8.2	Windows 10
Windows	GZBLJWEST-D1	Goal Zero (UT)	10.83.106.216	desktop	OptiPlex 7040	Intel Core i3-6100T CPU @ 3.20GHz	8589934592	SK hynix SC308 SATA 128GB (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	6.63667	8.67183	9.67095	8.74579	10	10	10	10	10		8.8	Windows 10
Windows	GZBLJWOOD-L1	VPN (TX)	10.72.0.232	laptop	Latitude E7450	Intel Core i5-5200U CPU @ 2.20GHz	17179869184	SK hynix SC210 mSATA 256GB (238.5GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	8.90537	9.616	8.71408	10	10	10	10	10		8.8	Windows 10
Windows	GZBLKDITOMAS-L1	-	73.3.86.112	laptop	Latitude 7390 2-in-1	Intel Core i5-8350U CPU @ 1.70GHz	8589934592	Generic- SD/MMC CRW USB Device (0B), Samsung (238.5GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.82619	10	0	8.76509	10	10	10	10	10		0	Windows 10
Windows	GZBLKGREEN-L2	VPN (TX)	10.72.0.87	laptop	Latitude E7450	Intel Core i5-5200U CPU @ 2.20GHz	8589934592	SK hynix SC210 mSATA 256GB (238.5GB, 70% S.M.A.R.T.), SD SCSI Disk Device (1.9GB)	Windows 10 Enterprise 1709 (64 bits)	5.052	8.91166	0	8.73182	10	10	10	10	10		7.9	Windows 10
Windows	GZBLKKLEIN-L1	-	66.65.135.70	laptop	Latitude 7390 2-in-1	Intel Core i5-8350U CPU @ 1.70GHz	8589934592	Generic- SD/MMC CRW USB Device (0B), Samsung (238.5GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	3.33333	7.58126	7.1896	6.79775	10	10	10	10	10		8.5	Windows 10
Windows	GZBLKLUNT-D2	Goal Zero (UT)	10.83.106.150	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	8589934592	LITEON (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	8.52424	8.70625	9.80905	7.93819	10	10	10	10	10		5.4	Windows 10
Windows	GZBLKPROBST-L1	-	174.23.176.222	laptop	Latitude 7390 2-in-1	Intel Core i5-8350U CPU @ 1.70GHz	8589934592	Generic- SD/MMC CRW USB Device (0B), Samsung (238.5GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	5.26899	8.52501	7.72041	9.00173	10	10	10	10	10		10	Windows 10
Windows	GZBLKVASEFI-L2	-	67.2.162.127	laptop	20L5001FUS	Intel Core i7-8650U CPU @ 1.90GHz	17179869184	Samsung (953.9GB)	Windows 10 Enterprise 1809 (64 bits)	3.33333	10	8.29995	7.61771	10	10	10	10	10		10	Windows 10
Windows	GZBLLMOSS-L2	-	166.70.242.241	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)	6.07002	10	8.42595	8.7319	10	10	10	10	10		9.1	Windows 10
Windows	GZBLMCAMACHO-L1	Goal Zero (UT)	10.83.106.133	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)	4.52467	9.20138	0	8.54092	10	10	10	10	10		10	Windows 10
Windows	GZBLMCOLBURN-L2	-	75.169.155.83	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)	5.69227	9.31137	0	8.16698	10	10	10	10	10		0	Windows 10
Windows	GZBLMCOOPER-L2	-	97.117.86.118	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1709 (64 bits)	3.33333	9.31705	0	7.10997	10	10	10	10	10		0	Windows 10
Windows	GZBLMOZEROV-D1	Goal Zero (UT)	10.83.109.133	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.70887	8.70625	9.6641	8.57684	10	10	10	10	10		10	Windows 10
Windows	GZBLMRONER-L2	-	174.52.36.172	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)	8.26421	5	0	8.87994	10	10	10	10	10		7.9	Windows 10
Windows	GZBLNKRANTZ-L1	-	98.32.94.10	laptop	20HHCTO1WW	Intel Xeon CPU E3-1505M v6 @ 3.00GHz	34359738368	Samsung (953.9GB), Seagate (931.5GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1803 (64 bits)	8.78131	9.37187	5.70646	9.46416	10	10	10	10	10		10	Windows 10
Windows	GZBLNLUTZ-D2	Goal Zero (UT)	10.83.109.136	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	8.4704	8.69432	9.68515	7.12951	10	10	10	10	10		10	Windows 10
Windows	GZBLNMATHIS-L2	-	174.52.60.32	laptop	Latitude E7450	Intel Core i5-5200U CPU @ 2.20GHz	12884901888	SK hynix SH920 mSATA 128GB (119.2GB, 70% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	4.84133	10	9.59325	6.91395	10	10	10	10	10		7.3	Windows 10
Windows	GZBLPKELLER-L2	-	67.171.118.47	laptop	Latitude E7450	Intel Core i5-5200U CPU @ 2.20GHz	17179869184	SK hynix SC210 mSATA 256GB (238.5GB, 70% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.73067	8.222	7	8.38889	10	10	10	10	10		5.8	Windows 10
Windows	GZBLQREINERT-D1	Goal Zero (UT)	10.83.109.146	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			9.506	0	10	10	10	10	10		10	Windows 10
Windows	GZBLQREINERT-L1	-	71.195.238.219	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)		10	9.685	10	10	10	10	10	10		10	Windows 10
Windows	GZBLQREINERT-L2	Goal Zero (UT)	10.83.106.132	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)	8.16439	5	9.496	8.71229	10	10	10	10	10		10	Windows 10
Windows	GZBLRCROSS-L2	VPN (TX)	10.72.0.60	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1809 (64 bits)	8.96215	9.00938	9.1098	6.59389	10	10	10	10	10		10	Windows 10
Windows	GZBLRECHARGE-D1	Goal Zero (UT)	10.83.106.137	desktop	OptiPlex 7040	Intel Core i3-6100T CPU @ 3.20GHz	8589934592	SK hynix SC308 SATA 128GB (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			8.707		10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-D1	Goal Zero (UT)	10.83.106.219	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	6.64667		9.6333		10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-D13	Goal Zero (UT)	10.83.106.241	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.7586	8.68255	9.47985	5	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-D14	Goal Zero (UT)	10.83.106.242	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.34795	8.70625	9.51	8.60481	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-D16	Goal Zero (UT)	10.83.106.244	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)												Windows 10
Windows	GZBLREMOTE-D2	Goal Zero (UT)	10.83.106.136	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	Samsung (232.9GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	7.11007	7.46042	9.5295		10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-D3	Goal Zero (UT)	10.83.106.182	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)												Windows 10
Windows	GZBLREMOTE-D4	Goal Zero (UT)	10.83.106.218	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	6.65167		8.09883	7.51124	10	10	10	10	10		8.8	Windows 10
Windows	GZBLREMOTE-D5	Goal Zero (UT)	10.83.106.228	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.64437		9.49285		10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-D6	Goal Zero (UT)	10.83.106.231	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			9.46465		10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-D7	Goal Zero (UT)	10.83.106.232	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			9.43	8.33147	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-D8	Goal Zero (UT)	10.83.106.233	desktop	OptiPlex 7020	Intel Core i5-4590 CPU @ 3.30GHz	8589934592	SATA SSD (111.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	9.22188		9.50925	10	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L1	-	73.20.3.234	laptop	Latitude E7240	Intel Core i5-4300U CPU @ 1.90GHz	4294967296	SK hynix SC210 mSATA 256GB (238.5GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)		10	0	6.52171	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L10	-	10.142.35.16	laptop	Latitude E6540	Intel Core i5-4300M CPU @ 2.60GHz	4294967296	Samsung (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.70871	10	0	3.97578	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L11	VPN (TX)	10.72.0.194	laptop	Latitude E6540	Intel Core i5-4310M CPU @ 2.70GHz	4294967296	SK hynix SC210 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.04089	8.91257	0	10	10	10	10	10	10		0	Windows 10
Windows	GZBLREMOTE-L12	-	73.63.74.242	laptop	Latitude E6540	Intel Core i5-4300M CPU @ 2.60GHz	4294967296	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.37333	8.88246	0	10	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L2	-	204.98.80.94	laptop	Latitude E7240	Intel Core i5-4310U CPU @ 2.00GHz	8589934592	Samsung (119.2GB, 70% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)		10	9.63515	8.63125	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L3	-	136.60.137.41	laptop	Latitude E7240	Intel Core i5-4310U CPU @ 2.00GHz	4294967296	Samsung (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.94445	9.30625	0	5.70617	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L4	-	73.131.236.239	laptop	Latitude E7240	Intel Core i5-4310U CPU @ 2.00GHz	8589934592	Samsung (119.2GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.96667	10	6.17696	3.61719	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L5	-	73.20.3.234	laptop	Latitude E7240	Intel Core i5-4300U CPU @ 1.90GHz	8589934592	Samsung (119.2GB)	Windows 10 Enterprise 1809 (64 bits)	4.60233	10	9.65005	5.96571	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L6	-	10.142.35.248	laptop	Latitude E7250	Intel Core i5-5300U CPU @ 2.30GHz	17179869184	Samsung (238.5GB, 70% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	10	9.4751	8.78312	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L7	-	10.146.35.91	laptop	Latitude E7240	Intel Core i5-4310U CPU @ 2.00GHz	8589934592	Samsung (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5	8.3623	9.61155	0	10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L8	-	10.72.1.3	laptop	Latitude E7450	Intel Core i5-5200U CPU @ 2.20GHz	8589934592	SK hynix SC210 mSATA 256GB (238.5GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.68259	10	0		10	10	10	10	10		10	Windows 10
Windows	GZBLREMOTE-L9	-	206.251.47.220	laptop	Latitude E6540	Intel Core i5-4300M CPU @ 2.60GHz	4294967296	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.27765	9.53125	0	0	10	10	10	10	10		10	Windows 10
Windows	GZBLREPAIR-D1	Goal Zero (UT)	10.83.106.187	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	4294967296	LITEON (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)			0	8.92096	10	10	10	10	10		10	Windows 10
Windows	GZBLRHENDRIC-D1	Goal Zero (UT)	10.83.109.134	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	6.77647		9.6236	6.1972	10	10	10	10	10		10	Windows 10
Windows	GZBLRKERBACK-L1	-	67.2.55.48	laptop	Latitude 5400	Intel Core i5-8365U CPU @ 1.60GHz	8589934592	Toshiba (238.5GB)	Windows 10 Enterprise 1709 (64 bits)	5.83297	8.69687	0	8.75994	10	10	10	10	10		0	Windows 10
Windows	GZBLRNELSON-L2	-	98.202.82.153	laptop	Latitude 7490	Intel Core i5-8350U CPU @ 1.70GHz	17179869184	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	3.33333	10	5	7.78304	10	10	10	10	10		8.2	Windows 10
Windows	GZBLSALESOPS-D1	Goal Zero (UT)	10.83.109.140	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	8589934592	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)			9.72735	0	10	10	10	10	10		10	Windows 10
Windows	GZBLSANDERSO-L2	Goal Zero (UT)	10.83.106.181	laptop	Latitude E7450	Intel Core i5-5200U CPU @ 2.20GHz	17179869184	SK hynix SH920 mSATA 128GB (119.2GB, 70% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	8.18112	9.16617	9.4282	7.50188	10	10	10	10	10		0	Windows 10
Windows	GZBLSHIPPING-D1	Goal Zero (UT)	10.83.106.154	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	12884901888	LITEON (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	6.64667	8.66901	9.05215	8.9689	10	10	10	10	10		10	Windows 10
Windows	GZBLSHIPPING-D2	Goal Zero (UT)	10.83.106.160	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	12884901888	LITEON (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	8.54568	7.64762	9.7472	8.79989	10	10	10	10	10		10	Windows 10
Windows	GZBLSHIPPING-D3	Goal Zero (UT)	10.83.106.168	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	12884901888	LITEON IT LCS-128L9S-11 2.5 7mm 128GB (119.2GB, 40% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.47805	8.6905	9.7528	9.34074	10	10	10	10	10		10	Windows 10
Windows	GZBLSHIPPING-D4	Goal Zero (UT)	10.83.106.169	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	12884901888	LITEON (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.54613	8.68791	9.74805	7.09246	10	10	10	10	10		7.3	Windows 10
Windows	GZBLSHIPPING-D5	Goal Zero (UT)	10.83.106.201	desktop	OptiPlex 9020	Intel Core i7-4790S CPU @ 3.20GHz	12884901888	Samsung (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	9.08457	8.39369	9.7519	7.78596	10	10	10	10	10		10	Windows 10
Windows	GZBLSOLCTRTV-L1	Goal Zero (UT)	10.83.106.165	laptop	Latitude E7240	Intel Core i5-4300U CPU @ 1.90GHz	8589934592	Samsung (119.2GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)		10	0	7.15469	10	10	10	10	10		10	Windows 10
Windows	GZBLTFERGUSO-D1	Goal Zero (UT)	10.83.106.214	desktop	OptiPlex 9020	Intel Core i7-4770S CPU @ 3.10GHz	12884901888	LITEON (119.2GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	9.08922		9.8007	8.79809	10	10	10	10	10		8.8	Windows 10
Windows	GZBLTFERGUSO-L1	-	67.186.250.144	laptop	Latitude E7240	Intel Core i5-4300U CPU @ 1.90GHz	4294967296	Samsung (119.2GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.77902	10	5.28752	5.06	10	10	10	10	10		10	Windows 10
